Loading Index,Batch B,Batch C,Batch D,Batch E
0,0.03205517703687937,0.03690890923387451,0.024843018654357764,0.02648964809438089
1,0.033056657754757524,0.04061878166949118,0.037744319420602114,0.024746944137622427
2,0.034711406804160905,0.04221566867340487,0.03517889000455399,0.027509389600116126
3,0.03525618356425913,0.04346344281293016,0.04082321700792916,0.03188072776958554
4,0.03567975242785718,0.043222441139813314,0.036354081848507795,0.03728585394018983
5,0.035558000443706,0.045053243412007074,0.03988162195256234,0.03963485857504524
6,0.0355788757366891,0.04596816999561875,0.0346892927826734,0.03911852674196834
7,0.03538336728705767,0.04639086988658815,0.03435765179885091,0.04429689271445346
8,0.03455022773098887,0.04658846750532287,0.039505003523242925,0.04175686844754534
9,0.034826145147895074,0.04669247470253369,0.04370547826364669,0.04546148184213776
10,0.03490504483314698,0.046242635610074585,0.04485505899250325,0.045602282480317606
11,0.035489332160778986,0.047189353343724226,0.04364899211138203,0.04425547446804648
12,0.03544187624197881,0.04799557665230677,0.04596831801257025,0.050956727477449226
13,0.035556469116059974,0.04870339298168909,0.04338494847686335,0.04860712222262205
14,0.03591031735136149,0.04827621460139738,0.048222612682877954,0.05057428444348347
15,0.036039076924225345,0.04862053528579957,0.04912224424249958,0.05342196729052936
16,0.036614626776576994,0.049069888015004504,0.04859226633763451,0.05098919190889576
17,0.036799420206986115,0.04907053274860677,0.05246558430212199,0.054571020150669475
18,0.037113931480615,0.04970615505172702,0.052949287072219964,0.05544532676326532
19,0.03753792072771765,0.04927479167544521,0.05238599424969283,0.05562261547915944
20,0.037733259595924606,0.049314834734188844,0.05291176980487753,0.057572908401169576
21,0.03919696686926525,0.05029999161629785,0.05340769464046086,0.057005063530789886
22,0.0391979204607936,0.04999558599087923,0.055905356967247084,0.056714787441513904
23,0.03997985789696961,0.050385580682043296,0.055083360073726356,0.05793904430040035
24,0.040352297771310434,0.05027774587717107,0.05585686441725713,0.058849588076490045
25,0.04191961359907739,0.05001459494525353,0.056666081051657234,0.058553440296422773
26,0.04337817111838353,0.0501544313238112,0.058415394429194814,0.05930374691783478
27,0.04398916425525308,0.050706652504144446,0.05793570244340544,0.05985878610041108
28,0.04403095822605252,0.050475250494056566,0.058612381716277986,0.05981809170688417
29,0.044645803178960705,0.05040864681258775,0.05877088097638002,0.059740138317940825
30,0.046117851496395704,0.05093883212477335,0.05806433773794137,0.06045260692731547
31,0.04835772083234397,0.0512297836385906,0.05957701830869561,0.060692649137579886
32,0.04845280085182174,0.05105444009139636,0.05991504001619816,0.06063511378724562
33,0.04875264125725914,0.051326480835031,0.05914745210403411,0.06020907671124087
34,0.04863470695776902,0.05142036432031105,0.05953866247151204,0.060670905350662406
35,0.05087370094179277,0.05213480443859848,0.06014015292626946,0.061226394486258676
36,0.05353391491498165,0.05252097055024744,0.061069769554540215,0.06168896025274812
37,0.05355251166798412,0.05289031321357902,0.061081174798043675,0.06136014054910556
38,0.053461250585404185,0.05346670227180924,0.06096731408445083,0.061372934979758945
39,0.0537842881199361,0.053738049155485294,0.06061866404381241,0.060633528979674944
40,0.05561143524906173,0.05423297624757123,0.061388540806393006,0.06179318129307642
41,0.05714194944198224,0.05517417621958894,0.06172247945336673,0.062148653587721876
42,0.05714541204439451,0.05543751768287663,0.061713051432517874,0.06196349768987229
43,0.05721067486662795,0.05582074416444903,0.061705811337528796,0.061728549237960936
44,0.056882987821555694,0.05607534755822816,0.061570295303929934,0.06164442394017096
45,0.058009541194591584,0.05679391154632019,0.061796280889137946,0.06205790259990284
46,0.05926622916818296,0.05768073396547284,0.06235758719908728,0.06232099917015877
47,0.05925783552925246,0.05787276933276136,0.06233830793819583,0.06245850093352513
48,0.059322197116353115,0.05817354639793953,0.06219835820020447,0.06228200459637097
49,0.059364408335902535,0.058436146297362664,0.06198584632222753,0.06188169105977259
50,0.05999575133402303,0.05895526359070532,0.06230260062445325,0.06240028658111454
51,0.06073154353944663,0.059329733816793156,0.06251816858050313,0.0625031110129319
52,0.06075450477305832,0.05969958655526609,0.06251872212981728,0.06260969536865317
53,0.06090832462092155,0.06006068088344914,0.06264909493276417,0.06260988376385528
54,0.06103648319521256,0.060003585829027976,0.062445662204421035,0.06228788387955523
55,0.06159859085626259,0.06018770312155409,0.06257346818629478,0.06249861044066115
56,0.06182037120302381,0.060490854077191666,0.0627269870657262,0.06267290772006909
57,0.06184825251743061,0.060602425484850654,0.06267212496927821,0.06267263920548174
58,0.06194702051719464,0.060741046881324263,0.06277708693994231,0.06276646959239804
59,0.062121552409206915,0.060950365957310924,0.0627546972981739,0.06274995360033588
60,0.062292740154837004,0.06096948820768988,0.06272514097689508,0.06270293216015671
61,0.062367857074207445,0.0611629707533299,0.0627909296626744,0.06279549781831233
62,0.06242913527459604,0.06122998552273178,0.06279269079617895,0.06279408438715658
63,0.06249957848133674,0.06135463728646824,0.06280529300801824,0.06278376848651201
64,0.06256910294592757,0.06141053102288003,0.0628512021422401,0.06273564847145108
65,0.06267586036850646,0.06145517909825786,0.06279243858064476,0.06279004542556453
66,0.06270429622035088,0.06161348494230108,0.06282703472067577,0.06281048683540594
67,0.06278248241598484,0.06167995598445799,0.0628513835883045,0.06275096927613312
68,0.06274878205467935,0.061577490253545725,0.06285052589730744,0.06277913548555676
69,0.06283649036360704,0.06162272786380997,0.06275064465092704,0.06280363980902644
70,0.0628826160907541,0.06174544810870033,0.06284940146105038,0.06281482391271463
71,0.06289776174856111,0.06173070094839205,0.06284356776408868,0.06278388550681342
72,0.0628852881334915,0.061710218603091206,0.06284264046271484,0.0627934932089451
73,0.06287178198926051,0.06161715303227028,0.06284738144018151,0.06281576934305066
74,0.0629049829125956,0.06168942276268294,0.06287086663294153,0.06281632276699317
75,0.06295769006645906,0.061650496141706396,0.0628644554459529,0.06280493674199064
76,0.06294078851752874,0.06169190912529076,0.06286202907887652,0.06277866106595856
77,0.06294740277305914,0.0616738026692277,0.06285225384898273,0.0628262826098519
78,0.06295748649968848,0.061745808993003665,0.0628462311499562,0.06284794425747944
79,0.06294479023173147,0.06158524960298236,0.0628757644011389,0.06285570213495735
80,0.0629774901285499,0.06169144661547032,0.06281777318178543,0.06280495639169878
81,0.06294691388119159,0.06162246415820132,0.06289123629390976,0.0628832365876947
82,0.06297203812729193,0.06156051916224214,0.06284756135548232,0.0628501447369528
83,0.06294477825689933,0.061584483942693974,0.0628768728187066,0.062860498865171
84,0.06297853515204216,0.061493473730774316,0.0628688377471813,0.06287294594742475
85,0.06298945341031471,0.06153572424574725,0.06289628368396119,0.06282726704623617
86,0.06297539023833398,0.06156810275143168,0.06288249323170099,0.06288527098510636
87,0.0629541729828274,0.06159324258690676,0.06286446228279119,0.0628526743679939
88,0.06301390625296298,0.06159595541159092,0.06285084816130583,0.06283732430513679
89,0.06298713331278756,0.06155783973652213,0.0628661245089882,0.06286293111662403
90,0.06299706679706299,0.0614972068703572,0.06285562885513743,0.06288430541811256
91,0.06297539107374091,0.06147629773581883,0.06283586346140348,0.06282364634767972
92,0.06300166207755212,0.061502750992065904,0.0628373457144211,0.06287063261829665
93,0.06294176995636452,0.06141977696166887,0.0628156537628049,0.0628478187296181
94,0.06294959804319591,0.061421911769686345,0.06283192970941433,0.06286334056861485
95,0.06298117545251,0.061388433133270054,0.06281074058558533,0.06285892499827819
96,0.06296169484873157,0.06129927919480847,0.06283282410823107,0.06281987783414919
97,0.06292939127451824,0.06138429397530755,0.06284462507820042,0.06280145116972399
98,0.06294674968649289,0.061397537496668875,0.06285607294389686,0.06285786830378277
99,0.06291331515476405,0.06140782001181513,0.0628233417909091,0.06282649762973323
100,0.06292369230554422,0.06132744555691487,0.06285188510252325,0.06286141365749917
101,0.06289752587876282,0.061359113731622054,0.06284406315190796,0.06285601687456298
102,0.06284883793213665,0.06135702018591715,0.06284301024496919,0.0628157426920601
103,0.0628827234024679,0.0613274814993266,0.06279701462531817,0.06280223059767777
104,0.06290751422052275,0.061301704176181394,0.0628357796437573,0.06282749222236712
105,0.06285638446067628,0.061178553842332034,0.06285070066750625,0.06284910548179298
106,0.06281400289543938,0.06139377370758671,0.06279528052777962,0.06286475602766481
107,0.06278980663144276,0.0612584072457478,0.06280500887006593,0.06282644697883027
108,0.06283111089317525,0.06128172758571653,0.06281080477362036,0.06281651633037931
109,0.0628641252948656,0.06130643296822662,0.06275635640248375,0.06279967391765211
110,0.06284384266066217,0.06128845164703878,0.06278778573953703,0.06285463063133073
111,0.06279544596344101,0.061206732785363455,0.06284025567163763,0.06283048162425624
112,0.06273512128726559,0.06126164732162708,0.06277138209851105,0.0628219402936517
113,0.06273596274491391,0.06125667869775421,0.06272819805792397,0.0628217375136688
114,0.06281790269313786,0.06132852999608605,0.06274653388425819,0.06283408811765351
115,0.06280209535535841,0.061252241009121425,0.06276740716282023,0.06276058965452477
116,0.06275146944400307,0.061258062076521326,0.06279010785532839,0.06277797870464465
117,0.06267994516566125,0.06124612918819067,0.06281423037647912,0.06280512114022686
118,0.06273180218165715,0.06120214550150436,0.062804313076947,0.06282645407192956
119,0.06277533534744584,0.06126061721938907,0.06280698230080867,0.0628482920204253
120,0.06275572306900341,0.0611641642728822,0.06278698419274875,0.06277788162532753
121,0.06268615571516825,0.06128857680703258,0.06276093748642689,0.06280898005598251
122,0.0626242670663256,0.061099876064374475,0.06269715279316623,0.06268476129384104
123,0.06267105115489699,0.06101012147298224,0.06274927190286898,0.06276558252010672
124,0.06273717862882476,0.061186591701381125,0.06275790105737007,0.0628207091978313
125,0.06265795781037564,0.06125525148190016,0.06274914201537561,0.06281205710064544
126,0.06262770569410309,0.061276204124077166,0.06271819860163294,0.06273879240401029
127,0.06265016928409287,0.061198159740018875,0.0627484439424111,0.06272899643623164
128,0.06269037075534604,0.06107864448725185,0.06268282024267006,0.06274648685630943
129,0.06269166538355375,0.06115117577162285,0.06271557978359142,0.06274868050225074
130,0.06265185386354882,0.061255496641523514,0.06269009576297205,0.062760930435051
131,0.0626120089985468,0.06125457143004563,0.06271313000051267,0.0627399897089541
132,0.06259649286232134,0.06107502973108252,0.06273663217986054,0.06273081390773479
133,0.06267464821709703,0.06128447936549954,0.06271436047745128,0.06268094578020171
134,0.06266855063829496,0.06124663098062691,0.0626735024751998,0.0627649190809867
135,0.06259953081496215,0.06117820072897582,0.0627373428688853,0.06269708436557316
136,0.06258632785368515,0.06123762468446078,0.06275074680580899,0.062721412234336
137,0.06263388783325603,0.061273251878196495,0.06264382012631209,0.06271499566262648
138,0.06280902552585496,0.06128863168608912,0.06268826106835733,0.06275390724644261
139,0.06266048369047343,0.061186964551860734,0.06265378875023377,0.06269915715319213
140,0.06265795774437273,0.061285509970612426,0.06267685335556103,0.06266245475400545
141,0.06257224542867224,0.06130850837538315,0.06270363806043358,0.06260898940522203
142,0.0625730094206211,0.06119713240453626,0.0626906782344703,0.06265759615685836
143,0.06271358840028295,0.06137642971533677,0.0626970784799375,0.06272853184962407
144,0.0627045576813482,0.06132663985742189,0.06270343131855731,0.06268870601546332
145,0.06258800233402215,0.06134555847843275,0.06269850030108082,0.06265527024170686
146,0.06256277936241993,0.06122759761954663,0.0626476020254887,0.06260869407247498
147,0.06263149714146699,0.06137948413863585,0.06267371318338127,0.06267310953954244
148,0.062669364846539,0.061412975584528316,0.06273514976862411,0.06266083589342379
149,0.06267269619236078,0.0613988370388959,0.06261716270821553,0.06265898296429236
150,0.06257739996632022,0.06141884227406516,0.06255947600841157,0.0626434807274715
151,0.06261654104094197,0.06136402923394916,0.06257750240106283,0.06260029210441564
152,0.06261244344658425,0.061354563728432794,0.06259883015490408,0.06269694926215812
153,0.06272631118338381,0.06154209009270631,0.0626443358083679,0.0626711727523461
154,0.06265587885034424,0.06153232196265598,0.06257290242047844,0.06262906730964293
155,0.06256368514678494,0.06155928814303231,0.06255080063317789,0.06259266526457144
156,0.06266018391364672,0.06153788410539509,0.06256055983004398,0.0624328852645694
157,0.06264979753500545,0.061430101423097135,0.0624964928133488,0.06252963837330108
158,0.06270734890635311,0.06158681758884281,0.06251925809509376,0.0626491543548731
159,0.062629884417838,0.06157393245505438,0.06255541835642738,0.06263983543989676
160,0.06256823747094407,0.061575492785416665,0.06248307801255274,0.06253948899950766
161,0.06262993739688982,0.061589256239394395,0.06257700584223087,0.062445139131196356
162,0.06275783157044096,0.06157814276709645,0.06239889686018969,0.06252896368590481
163,0.06272672840492112,0.061714729582796744,0.06242627058567097,0.06262057563267216
164,0.06267210554748374,0.061768480011151546,0.0625326491545336,0.062499103713559975
165,0.06248213271097105,0.061688032678906074,0.06242329166860976,0.06251922457249348
166,0.06249244432619839,0.06177709366725541,0.06251801833394305,0.06244355992607895
167,0.06278448639176633,0.06177482150310972,0.06242686998841527,0.062429897115513264
168,0.06270280399787626,0.061681492185085264,0.06236901764068721,0.06236708973431805
169,0.06253994399900105,0.061654918395679735,0.06231482138529266,0.06240935168902866
170,0.06251452692606005,0.06175073174284816,0.0622137423501687,0.06252101470519292
171,0.06255343781538747,0.06170396693896628,0.06227016227009023,0.062355902240658415
172,0.06270963336531675,0.06186202850326946,0.06242143476892801,0.06232278316600493
173,0.06266031746207322,0.061677173607535725,0.062445041268854556,0.06249193009864194
174,0.06255242448210828,0.06166686510930145,0.062411448932760474,0.06239332909762382
175,0.06261389539969173,0.06171171703265017,0.06224502864728843,0.06225548321783414
176,0.06262054295649712,0.06168791276327072,0.06231824079499823,0.062002693524980786
177,0.06263006474914108,0.06178284711458098,0.062246569661666425,0.0624168804591422
178,0.06267711895923503,0.06184358310489187,0.062190989368301655,0.06232277245330402
179,0.06258632848084847,0.06169916746808134,0.06217798177677094,0.06237469963543662
180,0.06251704257073795,0.061921232708516634,0.06214410861256395,0.06225129388906224
181,0.06271671066011231,0.061683839242770884,0.061965759012850716,0.062013095562084924
182,0.06267437068943595,0.06175913199428562,0.062125044825241206,0.06210002115754419
183,0.06264804758420593,0.061762535679077496,0.06219591936622713,0.062179639408586805
184,0.0625066682872074,0.0616751966435531,0.062168227098926554,0.06221202301274316
185,0.06248947479629387,0.061644043951820444,0.062257328907913315,0.061936000424287624
186,0.06281977263172847,0.06162128905302412,0.06197126792498779,0.061980908273344355
187,0.06270474720619817,0.06162704817222693,0.061665347450249264,0.062214057778855414
188,0.06260209442497396,0.061660896810692783,0.0621193709855798,0.06192637241492272
189,0.06257898957221357,0.061641740229783935,0.06208715631993,0.0620439905634354
190,0.062482425784902824,0.06159367736236341,0.06180598141082709,0.06171643490993277
191,0.06272039685355973,0.06172867166841564,0.06179319224604151,0.061815834922940086
192,0.06274211651257389,0.061629458913396946,0.06203778272649237,0.061800606333833094
193,0.06266598371396746,0.061632831228010033,0.06195650908239271,0.06171864073050881
194,0.062367171397750006,0.06160179435501333,0.06166935034718364,0.061728363521787934
195,0.062489389613102166,0.061576703632382386,0.061880678623413274,0.06180534240583653
196,0.06262518157742948,0.06147694984039688,0.06169085588220602,0.06173182392944075
197,0.06256829798239084,0.06150488352934084,0.06174834778947001,0.06160184968887482
198,0.06250204481105415,0.06149188056812116,0.06155676456750071,0.06172241959099374
199,0.0625132008688396,0.061630942795019544,0.061867140995992276,0.06150724835126756
200,0.06250384266827427,0.061635272057407896,0.06141987507804295,0.061509159358521796
201,0.06267097571913215,0.061571070750297434,0.06188366357740353,0.06135424555449658
202,0.06244485041340592,0.06133984008422809,0.06142457199579464,0.06143033852191021
203,0.06245073223862412,0.06137050481317795,0.061581198204631926,0.06137683804317838
204,0.06240846178414925,0.06135429817110176,0.06109289689593814,0.06134536970878061
205,0.062388659928788406,0.06130906066792347,0.0614395741137247,0.061677426479492
206,0.06253284299557797,0.061416203727945255,0.061081087314588986,0.061300694691476545
207,0.06235252039388665,0.0613333596317139,0.060804850839049344,0.06121345967740872
208,0.06221911840883447,0.06144054990022783,0.06108862681175626,0.06084879980898812
209,0.06229389192751225,0.06130294876902545,0.06155776654851466,0.06126874815128013
210,0.06252425226854083,0.06120536220954305,0.06113879271400393,0.06089343615391155
211,0.062336731644029114,0.06114954291344213,0.06104249912042375,0.06043634064070855
212,0.06236027293286749,0.06115510009673554,0.06081452969169976,0.060525470052913324
213,0.06228394393636601,0.061134945004535306,0.06073707580254373,0.06105370047240395
214,0.06234002637288585,0.0608509074568887,0.06061754023194116,0.060428533540083866
215,0.062429982346213206,0.06084689623141111,0.05994005121336694,0.060352889935343726
216,0.06221675798526701,0.06103203151002647,0.060401654841274764,0.06014068163488882
217,0.06227604123829481,0.06098140136338847,0.06068432139803428,0.06071875075745622
218,0.06205315521432861,0.06112735675376093,0.06048202053795932,0.060281175934058635
219,0.06211571861892215,0.06104018110101431,0.06050592474894546,0.05965035709602968
220,0.06206811836775658,0.060865165609025045,0.06087838086573802,0.06042442866241506
221,0.06201260089145358,0.061098562776237535,0.059477580463610305,0.05962359388967806
222,0.061685884603753245,0.06075469045653318,0.06000193634620897,0.06024428164003093
223,0.06190914589795264,0.060814324201117036,0.06006306758078076,0.05978496340633976
224,0.062012629714589505,0.06084654037083559,0.060264765299620236,0.06053746734676673
225,0.06181614370709234,0.06042068375139237,0.05922411217827216,0.0580795201719093
226,0.0618630114425672,0.060697006738765914,0.06013557429539266,0.0584202874822564
227,0.0618024117034425,0.060467656734912466,0.05939662214297322,0.057970413622582866
228,0.061677501040741656,0.06031743856956342,0.05936730199392752,0.059139171361546124
229,0.061998850897926935,0.060061164481427565,0.05983482479454317,0.05853426867265029
230,0.061685760421790685,0.06070268406482425,0.05849508388931866,0.05955381558945922
231,0.06163274127304415,0.06008222506736085,0.059326651190780635,0.05870096479497492
232,0.06141802293944302,0.06035504134305731,0.05943208440552772,0.058751236647414634
233,0.0615270204749328,0.06002975690299043,0.05821158412404657,0.05757874076288926
234,0.061618616960950744,0.060078026777167205,0.05893916389913848,0.05888383022548096
235,0.06115648261482734,0.059977382716190686,0.05771900541707032,0.057746809652288726
236,0.061468557538030065,0.06004031161187529,0.05708048025734708,0.058938698896919155
237,0.06130091588027941,0.05967830773558192,0.059153040506108104,0.05795642059816488
238,0.06111115978247711,0.059771713371906794,0.05773344963574502,0.058296936623097505
239,0.060739714686441786,0.05998627350867849,0.05845925784534957,0.05828892529318925
240,0.06101759602178559,0.06012683492523542,0.05609581232438963,0.05546660572979345
241,0.06078547033738112,0.05930558230638124,0.0579256489763676,0.05671281029976188
242,0.06071281992620954,0.059791321310819205,0.058195306306813264,0.05761540337869356
243,0.06052047768495366,0.05927192156551299,0.05486011530320543,0.05691499306809294
244,0.06106781748878748,0.05920596997601431,0.05630431881467028,0.0563539204354186
245,0.060461759777712704,0.059106942886083834,0.05598566896695505,0.05534002046319387
246,0.06040677919849877,0.058937483944439005,0.056182021446450965,0.05585567897739119
247,0.060267196592240314,0.059266717558165524,0.05542239033741968,0.05377252972890099
248,0.06014171038085192,0.0589901174843257,0.057334549430686055,0.054177698258293334
249,0.059947028389073544,0.058642993194542935,0.054872796978500275,0.05353201249344185
250,0.06041310556014047,0.05908160047596331,0.05550385817552395,0.05529092397173851
251,0.059261828851957986,0.058098584104896586,0.05518814645811074,0.05300204946754175
252,0.06032292018071999,0.05870127585733411,0.0510932287840944,0.05216307570105566
253,0.05972794268568767,0.05830388975911483,0.05245030746936327,0.05365824091113184
254,0.05907645350255504,0.05784712687907738,0.05419684833128575,0.04997826373276466
255,0.05884733296086337,0.05798341040945764,0.051558814557410376,0.05397814063577973
256,0.05908303636814314,0.05827604953543007,0.05256244199692421,0.051605474276715316
257,0.059187376502841144,0.058095369374685485,0.05192557665559245,0.05229593617073161
258,0.058472853667053466,0.057484854488254584,0.052628778179474436,0.051878747151057586
259,0.059065797337911306,0.05703127697467452,0.05435301935467397,0.050786599388957035
260,0.058659989376803466,0.05806803037869172,0.05206397431796543,0.0503550229184177
261,0.05845340767090568,0.05670604418314132,0.050819578587560685,0.051394356400630996
262,0.057092944879772706,0.05694981346221455,0.051205296769798576,0.04924194607050106
263,0.0571098840339004,0.05643735516102915,0.051893249702834106,0.047708578945100895
264,0.05759766724694307,0.05702683735762524,0.04936703266561153,0.05040336133039076
265,0.05734211785609724,0.05673409364098569,0.05077695936174806,0.05033443589814038
266,0.055825623757250795,0.055591224768619045,0.049733744271630284,0.04899894258541276
267,0.056276855782617013,0.055543301614174825,0.05142350397799999,0.05081843550642454
268,0.056788455119490815,0.056098161041104114,0.047379800430774006,0.04757716702361766
269,0.055380369461721334,0.055636660007987525,0.04769806378809406,0.04932315396338787
270,0.056117995398249534,0.05600645675892452,0.04665290656451602,0.04521878920513513
271,0.055430579201022394,0.055017465984069064,0.05159871340667394,0.042032329387164696
272,0.05456634880109745,0.05432357333779241,0.04706922288172833,0.04458020395088485
273,0.05559893031181061,0.055083463773005006,0.045660835537970436,0.042158636662603985
274,0.054441109084920114,0.05387162437425368,0.04886130946480537,0.04577641868210947
275,0.05443239615587431,0.05443584389834235,0.05160087651282872,0.0450799516284299
276,0.05434764361680428,0.05392053791348743,0.04720729210492591,0.041273798684724576
277,0.054708092822894044,0.05506474473577524,0.042969732138003994,0.041254033658682125
278,0.05291381139639942,0.05370036023497614,0.04447050368035741,0.04661542980179818
279,0.051223556930067506,0.05467131431157276,0.04155425499805158,0.0445767104525648
280,0.053358844726190534,0.052637802675360626,0.04192821944990839,0.04302381576682795
281,0.05000158350832179,0.0536284703491745,0.04034231065355632,0.040468672955675446
282,0.043058755389027994,0.05234465156489489,0.04344514382577343,0.04133609524372699
283,0.04446098906173429,0.05166812142730492,0.03981074573916419,0.040467421579275714
284,0.04430639857846436,0.05227649470897985,0.04237864995648298,0.03724154883470932
285,0.04583500177263078,0.05237911151114413,0.03892189104372159,0.03800558091616515
286,0.045174708815065294,0.051825537384020674,0.03886526932203295,0.04034661386342295
287,0.04297026156728745,0.049819319005670146,0.042872829890470074,0.036733587495717715
288,0.04321426267109826,0.051149754790672665,0.03879372367660605,0.03998786149722032
289,0.04197967754962745,0.05161692650940181,0.03499547569991857,0.04232522107834365
290,0.040534472958106894,0.04957599385513203,0.036518422811790865,0.032814388464578126
